date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-02-28 23:52:15,perpijn,,0,0,0,"Ik deed een ding op een kabelbaan en nu doet mijn knie kanker veel pijn",,,,571820206798073856,https://twitter.com/perpijn/status/571820206798073856
2015-02-28 23:51:33,perpijn,,0,0,0,"Mijn knie voelt alsof hij er af gaat vallen",,,,571820030582788096,https://twitter.com/perpijn/status/571820030582788096
2015-02-28 23:45:11,perpijn,,0,0,0,"@anime_mugabe @automatistisch hmm p",,@anime_mugabe @automatistisch,,571818428606119936,https://twitter.com/perpijn/status/571818428606119936
2015-02-28 23:42:47,perpijn,,0,0,1,"@anime_mugabe gay en pretentieus",,@anime_mugabe,,571817823447752705,https://twitter.com/perpijn/status/571817823447752705
2015-02-28 23:42:30,perpijn,prinsesdylan,0,0,0,"@prinsesdylan i only like anal",,@prinsesdylan,,571817750970142721,https://twitter.com/perpijn/status/571817750970142721
2015-02-28 23:31:50,P2000013,,0,0,0,"PRIO 1 6733 Stationsstraat Tilburg Brandmelding PAC (INC: 02) http://watiserloos.in/melding/9926474/ … #p2000",,,#p2000,571815066028404737,https://twitter.com/P2000013/status/571815066028404737
2015-02-28 23:22:13,aylnkskc,,0,0,0,"Güzel geçen bir gecenin ardından yine evdeyim :)) (@Kaşıkçı Malikanesi in Drunen) https://www.swarmapp.com/c/k0vo2tsbplZ",,@Kaşıkçı,,571812646305067008,https://twitter.com/aylnkskc/status/571812646305067008
2015-02-28 23:04:02,Blauwezondag,,0,0,0,"Winnen Winnen Winnen #kermis #Pusher @Blauwe Zondag https://instagram.com/p/zqaEh6keWb/",,@Blauwe,#kermis #Pusher,571808072714211328,https://twitter.com/Blauwezondag/status/571808072714211328
2015-02-28 23:02:42,RemcovanBuren,,0,0,0,"Het was een gezellige zamibo vooral ivm verjaardag QMarczZ!?! (@Café Koosje - @cafekoosje) http://4sq.com/1DEpQN9 pic.twitter.com/F7vH0mC9S6",,@Café @cafekoosje,,571807736561831937,https://twitter.com/RemcovanBuren/status/571807736561831937
2015-02-28 23:02:38,AnneMaas99,,1,1,0,"@MainSkProud ik lach ons nogsteeds zohard uit om dit pic.twitter.com/I6mHjZR4Im",,@MainSkProud,,571807719281315840,https://twitter.com/AnneMaas99/status/571807719281315840
2015-02-28 22:59:22,infoparadeske,,0,1,0,"@EropuitinNL ook wij zijn te vinden op jullie site met onze minicamping en open vanaf 13 maart, http://www.paradeske.nl dus kijk en boek!",,@EropuitinNL,,571806896870572032,https://twitter.com/infoparadeske/status/571806896870572032
2015-02-28 22:57:31,Giedieeee,,0,0,0,"",,,,571806431336275968,https://twitter.com/Giedieeee/status/571806431336275968
2015-02-28 22:56:45,HaraldZegers,,0,0,0,"En ik spreek uit ervaring... Benefits of Meditation #theoryU pic.twitter.com/rkzev0DtoZ Via @JongeGeesten",,@JongeGeesten,#theoryU,571806237567934464,https://twitter.com/HaraldZegers/status/571806237567934464
2015-02-28 22:54:47,jurdejong,,1,0,1,"Timing is King. Eens kijken of we m'n grootste kleine vriend een flink stuk door de nacht heen krijgen.pic.twitter.com/iCr6UxPeMX",,,,571805741432115201,https://twitter.com/jurdejong/status/571805741432115201
2015-02-28 22:50:35,HaraldZegers,,0,0,0,"Overheid als innovatieve kartrekker! i.t.t. durfkapitaal. Lonkend perspectief voor overheid? https://decorrespondent.nl/2496/Maak-kennis-met-de-grootste-uitvinder-aller-tijden/190100621568-69351e9a …",,,,571804687088914432,https://twitter.com/HaraldZegers/status/571804687088914432
2015-02-28 22:48:25,xmeerfff,,0,0,0,"Hoi thuis",,,,571804142156587008,https://twitter.com/xmeerfff/status/571804142156587008
2015-02-28 22:47:55,PBoeijendHuys,franswinkler,0,0,0,"@franswinkler dank voor je aandacht!",,@franswinkler,,571804014133833729,https://twitter.com/PBoeijendHuys/status/571804014133833729
2015-02-28 22:47:13,PBoeijendHuys,BochovePvdA,0,0,0,"@BochovePvdA Zie je dat je in herhaling valt. Ga het gesprek aan! #pgbalarm",,@BochovePvdA,#pgbalarm,571803839713705984,https://twitter.com/PBoeijendHuys/status/571803839713705984
2015-02-28 22:46:10,PBoeijendHuys,BochovePvdA,0,6,0,"@BochovePvdA Ik neem niet graag iets over van de #PVV. Maar jullie zijn echt de Partij van de Afbraak voor kwetsbare mensen #pgbalarm",,@BochovePvdA,#PVV #pgbalarm,571803575631917056,https://twitter.com/PBoeijendHuys/status/571803575631917056
2015-02-28 22:43:57,PBoeijendHuys,BochovePvdA,5,0,0,"@BochovePvdA @Starcounseling @MDHeeremans @Egbert1948 kan je geen ander antwoord geven. #PvdA heeft onmenselijk veel leed veroorzaakt #PGB",,@BochovePvdA @Starcounseling @MDHeeremans @Egbert1948,#PvdA #PGB,571803018578006016,https://twitter.com/PBoeijendHuys/status/571803018578006016
2015-02-28 22:31:17,Mike_O_Like,,0,0,0,"#186 @5SOS must win kca. @Michael5SOS @Ashton5SOS @Luke5SOS @Calum5SOS win that prize. #vote5sos #KCA",,@5SOS @Michael5SOS @Ashton5SOS @Luke5SOS @Calum5SOS,#186 #vote5sos #KCA,571799827492827136,https://twitter.com/Mike_O_Like/status/571799827492827136
