date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-08-06 23:10:47,P2000013,,0,0,0,"PRIO 1 6735 Twee Steden Ziekenhuis Dr. Deelenlaan 5 Tilburg (TIL189) Voertuigbrand (auto) (INC: 04) http://watiserloos.in/melding/10627408/ … #p2000",,,#p2000,629429439403847681,https://twitter.com/P2000013/status/629429439403847681
2015-08-06 23:07:56,P2000013,,0,0,0,"PRIO 2 6733 Traverse Reitse Hoevenstraat 6 Tilburg (TIL274) Containerbrand (INC: 09) http://watiserloos.in/melding/10627403/ … #p2000",,,#p2000,629428722538553345,https://twitter.com/P2000013/status/629428722538553345
2015-08-06 22:23:50,kruikie,,0,0,1,"Zoooooo ik ga de luikjes sluiten. #truste allemaal xxx",,,#truste,629417627048394757,https://twitter.com/kruikie/status/629417627048394757
2015-08-06 22:09:29,SJOERDvanHEIST,,0,0,1,"ShowZonderNaam luisteren , ik heb wel zin om wat te lachen naar die zware tbs film te hebben gezien #538",,,#538,629414014548844544,https://twitter.com/SJOERDvanHEIST/status/629414014548844544
2015-08-06 22:05:48,SJOERDvanHEIST,,0,0,0,"ik heb net TBS zitten kijken , wat een aparte film. Echt een raar gevoel naar afloop",,,,629413086303285249,https://twitter.com/SJOERDvanHEIST/status/629413086303285249
2015-08-06 21:49:33,kruikie,cindy_ve,1,0,1,"@cindy_ve voor een goed gesprel kun je altijd bij mij terecht hoor ;-)",,@cindy_ve,,629408998765293568,https://twitter.com/kruikie/status/629408998765293568
2015-08-06 21:46:43,klener_ktm,,0,0,0,"#zonsondergang @Heusden, Noord-Brabant, Netherlands https://instagram.com/p/6DrnPngt5xatGC8D0Jdr3Ditulbhcaq1yKcSA0/ …",,@Heusden,#zonsondergang,629408285351919616,https://twitter.com/klener_ktm/status/629408285351919616
2015-08-06 21:44:22,P2000013,,0,0,0,"B1 5038MJ 35 : Sparrenstraat 35 Tilburg 59285 http://watiserloos.in/melding/10627260/ … #p2000",,,#p2000,629407691811762176,https://twitter.com/P2000013/status/629407691811762176
2015-08-06 21:17:43,kruikie,,0,0,0,"Het is zomaar rustig rondom de #eftelingfanaten op #Twitter , ligt iedereen al op bed #efteling",,,#eftelingfanaten #Twitter #efteling,629400985304088577,https://twitter.com/kruikie/status/629400985304088577
2015-08-06 21:04:35,P2000013,,0,0,0,"B1 5022GC 60 : EH ELISABETH ZKH Hilvarenbeekseweg 60 EH Elisabeth St. Ziekenhu Tilburg 59282 http://watiserloos.in/melding/10627171/ … #p2000",,,#p2000,629397682172243968,https://twitter.com/P2000013/status/629397682172243968
2015-08-06 20:42:55,MarsBots,,0,0,0,"9e035fb25102f2641b7b443a156a0edce5c3f9096e38630827dcf582601b0a4ba5b347f35533562b3a073801fdd73f4108e89197592f4b5f7e104bda03093ab3",,,,629392230050955264,https://twitter.com/MarsBots/status/629392230050955264
2015-08-06 20:28:32,Femvdschoot,,4,0,1,"back in nl",,,,629388609196462080,https://twitter.com/Femvdschoot/status/629388609196462080
2015-08-06 20:26:31,Femvdschoot,MYMOMENTSx,1,0,0,"@MYMOMENTSx 3 nov",,@MYMOMENTSx,,629388099445899264,https://twitter.com/Femvdschoot/status/629388099445899264
2015-08-06 20:04:19,SJOERDvanHEIST,,0,0,0,"ik mis breaking bad & better call saul",,,,629382514625220613,https://twitter.com/SJOERDvanHEIST/status/629382514625220613
2015-08-06 19:54:11,SJOERDvanHEIST,,0,0,0,"Gewerkt , gekickbokst & ook nog eens wezen basketballen. En nu pas me avondeten koken , wat doe ik me eigen toch aan",,,,629379964450664448,https://twitter.com/SJOERDvanHEIST/status/629379964450664448
2015-08-06 19:49:09,SJOERDvanHEIST,,0,0,0,"Pitch Black van Toro Y Moi , is toch wel een van de betere hiphoptracks die ik ontdekt heb dit jaar.pic.twitter.com/jAVhEqVLxP",,,,629378697091502080,https://twitter.com/SJOERDvanHEIST/status/629378697091502080
2015-08-06 19:19:28,P2000013,,0,0,0,"A2 5012AP 30 : Sullivandreef 30 Tilburg 59265 http://watiserloos.in/melding/10626889/ … #p2000",,,#p2000,629371226557972480,https://twitter.com/P2000013/status/629371226557972480
2015-08-06 18:58:27,P2000013,,0,0,0,"(Directe Inzet: A1 5025PJ 6 : Thomas van Kempenstraat 6 Tilburg 59263 http://watiserloos.in/melding/10626819/ … #p2000",,,#p2000,629365939700674561,https://twitter.com/P2000013/status/629365939700674561
2015-08-06 18:56:44,lalita_karuna,,0,0,0,"Mis primeros #tequeños ayudándome #maracuchoconcuerpodeholandes #juernes #maracucheando #quesofeta… https://instagram.com/p/6DYJX3PvT6/",,,#tequeños #maracuchoconcuerpodeholandes #juernes #maracucheando #quesofeta,629365505523060738,https://twitter.com/lalita_karuna/status/629365505523060738
2015-08-06 18:55:48,P2000013,,0,0,0,"(Directe Inzet: A2 5017KB 4 : Flemingstraat 4 Tilburg 59262 http://watiserloos.in/melding/10626811/ … #p2000",,,#p2000,629365273242542080,https://twitter.com/P2000013/status/629365273242542080
2015-08-06 18:50:42,KasperOfzeau,,1,1,0,"Kijk, ik ben op @efteling youtube! @Efteling https://instagram.com/p/6DXeIQQdNr/",,@efteling @Efteling,,629363988741136385,https://twitter.com/KasperOfzeau/status/629363988741136385
