date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-04-18 23:57:19,_bahir,,0,0,0,"Slapen",,,,457306914289111040,https://twitter.com/_bahir/status/457306914289111040
2014-04-18 23:45:03,kartenquizde,,0,0,0,"Wo liegt Tilburg? http://www.kartenquiz.de/Tilburg #Tilburg #quiz",,,#Tilburg #quiz,457303826144690176,https://twitter.com/kartenquizde/status/457303826144690176
2014-04-18 23:45:00,xmelissadevries,,0,0,0,"Lekker in m'n bedje na een middag in Arnhem & het concert van Justin Timberlake, super dag gehad",,,,457303814845263872,https://twitter.com/xmelissadevries/status/457303814845263872
2014-04-18 23:39:51,P2000013,,0,0,0,"(Directe Inzet: A2 : POSTELSE HOEFPAD TILBURG 28382 http://watiserloos.in/melding/8517402/ … #p2000",,,#p2000,457302520541761536,https://twitter.com/P2000013/status/457302520541761536
2014-04-18 23:26:53,88bart88,Celine31x5,1,0,0,"@Celine31x5 @xLinneke ja zijn er 5 van haha",,@Celine31x5 @xLinneke,,457299254198157312,https://twitter.com/88bart88/status/457299254198157312
2014-04-18 23:25:44,88bart88,DemoorJonathan,0,0,0,"@DemoorJonathan hij is leuk he. Heb ook er zitten lachen. Ik zat ook in de zaal ;)",,@DemoorJonathan,,457298966519226368,https://twitter.com/88bart88/status/457298966519226368
2014-04-18 23:24:14,P2000013,,0,0,0,"(Directe Inzet: A2 : OUDE GOIRLESEWEG TILBURG 28379 http://watiserloos.in/melding/8517378/ … #p2000",,,#p2000,457298587261874176,https://twitter.com/P2000013/status/457298587261874176
2014-04-18 23:16:36,Well_Okay_Than,,0,0,0,"Leuk avondje gehad met iedereen , zo slapen",,,,457296667772219392,https://twitter.com/Well_Okay_Than/status/457296667772219392
2014-04-18 23:11:34,Julius_Klaassen,Booty,0,0,0,"“ @iLikeGirlsDaily: On my way to fuck your bitch https://vine.co/v/M11LdwHWEIe ” @Stijn_1998 hahaha",,@iLikeGirlsDaily @Stijn_1998,,457295400190607360,https://twitter.com/Julius_Klaassen/status/457295400190607360
2014-04-18 23:09:48,Cagatayxsazak,,0,0,0,"In bed",,,,457294958006132736,https://twitter.com/Cagatayxsazak/status/457294958006132736
2014-04-18 23:09:25,Brunos013,,0,1,0,"Wat een heerlijk avond was dit en ook deze gewonnen! Nog 1 of 2 te gaan! #periodekampioen #samennaardeheuvel #wijstaanbovenaan #wilemm",,,#periodekampioen #samennaardeheuvel #wijstaanbovenaan #wilemm,457294857586081792,https://twitter.com/Brunos013/status/457294857586081792
2014-04-18 23:08:58,ingridklazen,,0,2,0,"Wauw...wat een fantastische avond @bonheurgroep @Official_WII ! Op naar maandag, gaan we het dik overdoen!",,@bonheurgroep @Official_WII,,457294747259129856,https://twitter.com/ingridklazen/status/457294747259129856
2014-04-18 22:56:37,KusjeMariit,,0,0,0,"Slapen, bye.",,,,457291638013177857,https://twitter.com/KusjeMariit/status/457291638013177857
2014-04-18 22:50:17,RobindGraaff,,0,0,0,"Dirk grandioos hahaha",,,,457290043686912000,https://twitter.com/RobindGraaff/status/457290043686912000
2014-04-18 22:49:44,FotoAngelique,,0,0,0,"Foto voor Kidsproof @Fotogalerie angelique http://instagram.com/p/m8tPLvQxET/",,@Fotogalerie,,457289905501376513,https://twitter.com/FotoAngelique/status/457289905501376513
2014-04-18 22:49:36,P2000013,,0,0,0,"(Directe Inzet: A1 5046NS 93 : NASSAUSTRAAT 93 TILBURG 28375 http://watiserloos.in/melding/8517286/ … #p2000",,,#p2000,457289872022462464,https://twitter.com/P2000013/status/457289872022462464
2014-04-18 22:43:37,graceknippels,,0,0,0,"eindelijk naar huiss",,,,457288368553197569,https://twitter.com/graceknippels/status/457288368553197569
2014-04-18 22:42:51,jatto_til,,0,1,0,"Goei fistje mee @JohnBeerens http://yfrog.com/nx9amsjj RT @PH050: @NorairMamedov",,@JohnBeerens @PH050 @NorairMamedov,,457288175040610304,https://twitter.com/jatto_til/status/457288175040610304
2014-04-18 22:42:31,graceknippels,xxippetenberge,0,0,0,"@xxippetenberge zekersss lieffieee!",,@xxippetenberge,,457288089342582785,https://twitter.com/graceknippels/status/457288089342582785
2014-04-18 22:28:24,KusjeAnoek,Remco0161,1,0,0,"@Remco0161 gefeliciteerd x",,@Remco0161,,457284537450762240,https://twitter.com/KusjeAnoek/status/457284537450762240
2014-04-18 22:26:28,mennoo8,,0,0,0,"@Jwouda_pic.twitter.com/OceMEUdfBR",,@Jwouda_pic,,457284053553934337,https://twitter.com/mennoo8/status/457284053553934337
2014-04-18 22:24:08,aylnkskc,,0,0,0,"Sarıyla kırmızı dedik , Ölümüne sevdik. #Galatasaray #Cimbom #UltrAslan #1905 #Bindokuzyüzbeş #Sarı… http://instagram.com/p/mns32uEZ-_/",,,#Galatasaray #Cimbom #UltrAslan #1905 #Bindokuzyüzbeş #Sarı,457283464090640384,https://twitter.com/aylnkskc/status/457283464090640384
2014-04-18 22:23:56,charlietrebus,,0,0,0,"Good night",,,,457283412853010432,https://twitter.com/charlietrebus/status/457283412853010432
2014-04-18 22:23:50,charlietrebus,,0,0,0,"Morgen werken",,,,457283387305512960,https://twitter.com/charlietrebus/status/457283387305512960
2014-04-18 22:22:06,KevinKlerks,,0,0,0,"Ik mis je!",,,,457282953887121408,https://twitter.com/KevinKlerks/status/457282953887121408
2014-04-18 22:21:24,godsmoeder,,0,0,0,"Wij hebben in precies 4 min. een heel melkpak leeg. Goed leven.",,,,457282775624990720,https://twitter.com/godsmoeder/status/457282775624990720
2014-04-18 22:19:21,_1999you,,0,0,0,"Gefeliciteerd pientjee @pienvanpamelen",,@pienvanpamelen,,457282259444568064,https://twitter.com/_1999you/status/457282259444568064
2014-04-18 22:14:16,ChrisSibon,,1,0,2,"PSV moet lekker kappen met Bakali, je laat je als club vreselijk te kakken zetten op deze manier",,,,457280982983655424,https://twitter.com/ChrisSibon/status/457280982983655424
2014-04-18 22:14:06,KevinKlerks,,0,0,0,"PSV FCE was niet veel vanavond.. Op naar FC Twente uit!",,,,457280939434196992,https://twitter.com/KevinKlerks/status/457280939434196992
2014-04-18 22:13:51,Angel_oscura19,,1,0,2,"Nog 7 dagen en dan voor de 3 e keer naar afblijven inc. Schoenen Aan en cadeautjes voor @RobinAmaranta en ik zit op rij 1 ! Helemaal top!",,@RobinAmaranta,,457280877522063361,https://twitter.com/Angel_oscura19/status/457280877522063361
2014-04-18 22:05:20,Anoukoisterwijk,,0,0,0,"Slapen x",,,,457278733448404993,https://twitter.com/Anoukoisterwijk/status/457278733448404993
2014-04-18 22:01:21,SelinXjee,,0,0,0,"Gn",,,,457277730472865792,https://twitter.com/SelinXjee/status/457277730472865792
2014-04-18 22:00:44,De_Pont,jadekarthaus,0,1,1,"@jadekarthaus @MetropolisM mooie recensie Jade!",,@jadekarthaus @MetropolisM,,457277574335709184,https://twitter.com/De_Pont/status/457277574335709184
2014-04-18 22:00:26,Nieske98,,0,0,0,"00;00",,,,457277501434507265,https://twitter.com/Nieske98/status/457277501434507265
2014-04-18 21:57:19,P2000013,,0,0,0,"(Directe Inzet: A2 5038CP 35 : HEUVEL 35 TILBURG fietsenstalling 28370 http://watiserloos.in/melding/8517184/ … #p2000",,,#p2000,457276716894154752,https://twitter.com/P2000013/status/457276716894154752
2014-04-18 21:55:36,Frankiednridder,,0,0,0,"Vies van je",,,,457276282741735424,https://twitter.com/Frankiednridder/status/457276282741735424
2014-04-18 21:51:56,INGEWIKKELDD,,0,0,0,"ik ben moe maar kan niet slapen. irritant...",,,,457275358933708800,https://twitter.com/INGEWIKKELDD/status/457275358933708800
2014-04-18 21:50:43,Zafirah_M,,0,0,0,"Goodnight",,,,457275054599188480,https://twitter.com/Zafirah_M/status/457275054599188480
2014-04-18 21:50:10,graceknippels,,1,0,0,"was gezellig mett schatjeee @xxippetenberge",,@xxippetenberge,,457274916833091586,https://twitter.com/graceknippels/status/457274916833091586
2014-04-18 21:49:20,graceknippels,Verwijderd0416,1,0,0,"“@emilialove01: Morgen met schat @xjeGrace ♡” wordd gezellig baby!",,@emilialove01 @xjeGrace,,457274708002881536,https://twitter.com/graceknippels/status/457274708002881536
2014-04-18 21:48:39,maartenneggers,,0,0,0,"Slaap lekker !!!! http://www.telegraaf.nl/s/22528679 #willemii",,,#willemii,457274534409027584,https://twitter.com/maartenneggers/status/457274534409027584
2014-04-18 21:48:09,chloexnonstop,,0,1,0,"Morgen weer trainen with loviess",,,,457274409871745024,https://twitter.com/chloexnonstop/status/457274409871745024
2014-04-18 21:47:15,_bahir,fardin53,0,0,0,"@fardin53 cute",,@fardin53,,457274183211569153,https://twitter.com/_bahir/status/457274183211569153
2014-04-18 21:45:57,mandywater,,0,0,0,"in bed, morgen wedstrijd van team kijke",,,,457273856282345473,https://twitter.com/mandywater/status/457273856282345473
2014-04-18 21:45:13,INGEWIKKELDD,,0,0,0,"serieus ik begin er gewoon niet meer aan ;p",,,,457273670566952961,https://twitter.com/INGEWIKKELDD/status/457273670566952961
2014-04-18 21:44:51,Cagatayxsazak,,0,0,0,"Werkstuk nog nie gemaaktt,",,,,457273578908831744,https://twitter.com/Cagatayxsazak/status/457273578908831744
2014-04-18 21:43:48,INGEWIKKELDD,,0,0,0,"een en al drama shit.",,,,457273316072775680,https://twitter.com/INGEWIKKELDD/status/457273316072775680
2014-04-18 21:43:46,Zafirah_M,,0,1,0,"Zo maar is gaan slapen",,,,457273306929184768,https://twitter.com/Zafirah_M/status/457273306929184768
2014-04-18 21:42:53,INGEWIKKELDD,,0,0,0,"#euphoria2O14pic.twitter.com/x7uCQGRocR",,,#euphoria2O14pic,457273085570592768,https://twitter.com/INGEWIKKELDD/status/457273085570592768
2014-04-18 21:41:35,INGEWIKKELDD,,0,0,0,"#intents2O11pic.twitter.com/1LtNCWBwma",,,#intents2O11pic,457272757269823488,https://twitter.com/INGEWIKKELDD/status/457272757269823488
2014-04-18 21:41:23,Brunos013,,0,1,0,"Mee ogen dicht maar mee een van onze betere spelers @brunoandrade011 #mac #samennaardeheuvelpic.twitter.com/mj2BowfXkw",,@brunoandrade011,#mac #samennaardeheuvelpic,457272708045488128,https://twitter.com/Brunos013/status/457272708045488128
2014-04-18 21:39:39,INGEWIKKELDD,,0,0,0,"love my family ♡pic.twitter.com/EGOr4R7fgP",,,,457272270722174976,https://twitter.com/INGEWIKKELDD/status/457272270722174976
2014-04-18 21:39:20,OttenTessa,,0,0,0,"Eindelijk klaar met werken. Nu vodka drinken tot ik Russisch praat.",,,,457272189465935873,https://twitter.com/OttenTessa/status/457272189465935873
