date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
12/30/2016 23:46,P2000013,,0,0,0,GRAAG CONTACT OC TILBURG! http://watiserloos.in/melding/12860844/ … #p2000,,,#p2000,8.14981E+17,https://twitter.com/P2000013/status/814981035431751680
12/30/2016 23:45,P2000013,,0,0,0,B1 5022GC 60 : EH ETZ Zuid Tilburg Hilvarenbeekseweg 60 EH ETZ Zuid Tilburg Tilburg 10557 http://watiserloos.in/melding/12860842/ … #p2000,,,#p2000,8.14981E+17,https://twitter.com/P2000013/status/814980863486267396
12/30/2016 22:53,P2000013,,0,0,0,A2 5045EC 38 : Metslawierstraat 38 Tilburg 10556 http://watiserloos.in/melding/12860698/ … #p2000,,,#p2000,8.14968E+17,https://twitter.com/P2000013/status/814967577583747072
12/30/2016 22:33,The_Crowbar,,0,0,1,"Nog 1 keertje alles checken voor de eerste show, aanstaande zondag! spotband #drums #adams… https://www.instagram.com/p/BOqH--OjGNn/",,,#drums #adams,8.14963E+17,https://twitter.com/The_Crowbar/status/814962681929207808
12/30/2016 22:04,Tilburgtrappers,,0,0,5,DESTIL Trappers vs. ESC Wohnbau Moskitos Essen 3-0 @Tilburg Trappers https://www.instagram.com/p/BOqErGUgluJ/,,@Tilburg,,8.14955E+17,https://twitter.com/Tilburgtrappers/status/814955451209097216
12/30/2016 21:40,P2000013,,0,0,0,P 2 DIENSTVERLENING Zomerstraat 17 Tilburg 209433 (INC: 07) http://watiserloos.in/melding/12860447/ … #p2000,,,#p2000,8.14949E+17,https://twitter.com/P2000013/status/814949308973936640
12/30/2016 21:40,P2000013,,0,0,0,P 2 DIENSTVERLENING Zomerstraat 17 Tilburg 209433 (INC: 07) http://watiserloos.in/melding/12860445/ … #p2000,,,#p2000,8.14949E+17,https://twitter.com/P2000013/status/814949305219944448
12/30/2016 21:23,P2000013,,0,0,0,A1 5011GE 198 : Heubergerstraat 198 Tilburg 10554 http://watiserloos.in/melding/12860398/ … #p2000,,,#p2000,8.14945E+17,https://twitter.com/P2000013/status/814945070285725697
12/30/2016 21:19,zeuty,,0,0,0,С чего начинается Родина #russiansalad #newyear #olivier #накатило @Stuivensantplein https://www.instagram.com/p/BOp_dMBgIDu/,,@Stuivensantplein,#russiansalad #newyear #olivier #накатило,8.14944E+17,https://twitter.com/zeuty/status/814943938549284864
12/30/2016 21:14,P2000013,,0,0,0,(Directe Inzet: A2 5021VT 8 : Jan van der Leestraat 8 Tilburg 10554 http://watiserloos.in/melding/12860362/ … #p2000,,,#p2000,8.14943E+17,https://twitter.com/P2000013/status/814942735933329408
12/30/2016 21:11,P2000013,,0,0,0,(Directe Inzet: A2 5025TD 19 : Da Costastraat 19 Tilburg 10554 http://watiserloos.in/melding/12860350/ … #p2000,,,#p2000,8.14942E+17,https://twitter.com/P2000013/status/814941989095477248
12/30/2016 21:04,Benny_DS,,0,0,0,Beekse Bergen by light #beeksebergen #lichtjesavond #demoeite @… https://www.instagram.com/p/BOp9zbGDXn8qF3FbLhdRv_51W0yy9mz0-eAL4Q0/ …,,@,#beeksebergen #lichtjesavond #demoeite,8.1494E+17,https://twitter.com/Benny_DS/status/814940294844182528
12/30/2016 20:57,P2000013,,0,0,0,Graag contact OC Tilburg svp http://watiserloos.in/melding/12860303/ … #p2000,,,#p2000,8.14938E+17,https://twitter.com/P2000013/status/814938443050577920
12/30/2016 20:51,ArjanvanErven1,,0,0,0,De #mist was verdwenen en #rijp levert mooi beelden op. #Dongen #raamsdonkveer #top2000 @Dongen https://www.instagram.com/p/BOp8O4bFOjf/,,@Dongen,#mist #rijp #Dongen #raamsdonkveer #top2000,8.14937E+17,https://twitter.com/ArjanvanErven1/status/814936855904972800
12/30/2016 20:14,P2000013,,0,0,0,(Directe Inzet: A2 5036BS 108 : Warmondstraat 108 Tilburg 10553 http://watiserloos.in/melding/12860177/ … #p2000,,,#p2000,8.14928E+17,https://twitter.com/P2000013/status/814927753724170240
12/30/2016 19:49,ManouHendriks,,0,0,0,"Avondje ijshockey, helemaal uitverkocht! @Tilburg Trappers https://www.instagram.com/p/BOp1Ms_hWyN/",,@Tilburg,,8.14921E+17,https://twitter.com/ManouHendriks/status/814921376490360833
12/30/2016 19:48,kanukuh,,0,0,0,Drinking a Achel 8° Blond by Brouwerij der Sint-Benedictusabdij de Achelse Kluis @Goirle — http://untp.beer/s/c400434848 #photo,,@Goirle,#photo,8.14921E+17,https://twitter.com/kanukuh/status/814921176699043840
12/30/2016 19:36,SvenVerbruggen,,0,0,0,I just finished hiking 9.41 km in 1h:42m:22s with #Endomondo #endorphins https://goo.gl/wq08yh,,,#Endomondo #endorphins,8.14918E+17,https://twitter.com/SvenVerbruggen/status/814918047458791424
12/30/2016 19:27,P2000013,,0,0,0,A1 5021AS 28 : Antoon van Rijenplein 28 Tilburg 10552 http://watiserloos.in/melding/12860013/ … #p2000,,,#p2000,8.14916E+17,https://twitter.com/P2000013/status/814915840135073793
12/30/2016 19:26,racheltraetz,,1,2,6,"Hoe blij ik ook kijk op deze winterse foto, het mag nu opzich wel 30 graden worden... en No is… https://www.instagram.com/p/BOpynVJDCK5/",,,,8.14916E+17,https://twitter.com/racheltraetz/status/814915691358945281
12/30/2016 19:25,P2000013,,0,0,0,A1 5021NH 9 : Ohmstraat 9 Tilburg 10551 http://watiserloos.in/melding/12860009/ … #p2000,,,#p2000,8.14915E+17,https://twitter.com/P2000013/status/814915444972941312
12/30/2016 19:16,P2000013,,0,0,0,B1 5042AD 5 : EH ETZ Noord Tilburg Dr. Deelenlaan 5 EH ETZ Noord Tilburg Tilburg 10551 http://watiserloos.in/melding/12859979/ … #p2000,,,#p2000,8.14913E+17,https://twitter.com/P2000013/status/814913157344935936
