date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-11-19 22:57:18,ICDefect,,0,0,0,"#Intercity 1187 (V 23:54 van Tilburg) naar Eindhoven is 5 minuten vertraagd. #IC1187",,,#Intercity #IC1187,1064653873699278850,https://twitter.com/ICDefect/status/1064653873699278850
2018-11-19 21:32:01,waarisdebrand,,0,0,0,"#Lifeliner3: A1 5056DL Meikers #BERKEL-ENSCHOT Reanimatie (DIA A2: ) 65364",,,#Lifeliner3 #BERKEL,1064632411185704960,https://twitter.com/waarisdebrand/status/1064632411185704960
2018-11-19 21:05:00,lalita_karuna,,0,0,0,"Hola, hola, la clase de yoga online cambiará de horario, se estará transmitiendo a las 8.00 pm hora de Holanda . Martes 20-11 nos reactivamos con una nueva clase por instagram… https://www.instagram.com/p/BqYFLBSlj1A/?utm_source=ig_twitter_share&igshid=1wsng0bu0x5x0 …",,,,1064625614198587393,https://twitter.com/lalita_karuna/status/1064625614198587393
2018-11-19 20:28:31,VanLieverlee,,0,0,0,"Hertenrug & @errazurizwines Max Reserva Cabernet Sauvignon . . #errazuriz #vanlieverlee #maxreserva #cabernetsauvignon #chiliwines #redwine #rodewijn #winelover #foodporn… https://www.instagram.com/p/BqYBWrYnn-Y/?utm_source=ig_twitter_share&igshid=1e3d903p0prdi …",,@errazurizwines,#errazuriz #vanlieverlee #maxreserva #cabernetsauvignon #chiliwines #redwine #rodewijn #winelover #foodporn,1064616429742424064,https://twitter.com/VanLieverlee/status/1064616429742424064
2018-11-19 20:09:00,MonaBenBrahem,,0,0,0,"@WOO HAH https://www.instagram.com/p/BqX_HvOnuoMKt3irGQycpI-uKahDHsFKyhv2mw0/?utm_source=ig_twitter_share&igshid=4lutdi4392u4 …",,@WOO,,1064611518157910026,https://twitter.com/MonaBenBrahem/status/1064611518157910026
2018-11-19 19:44:25,OnsBiank,,0,0,0,"Sunset || Zonsondergang One day,' you said, 'I watched the sunset forty-three times!' And a little later you added: 'You know, when one is that sad, one can get to love the… https://www.instagram.com/p/BqX8Tb1FQeG/?utm_source=ig_twitter_share&igshid=1mj1gtg1zedue …",,,,1064605335116222464,https://twitter.com/OnsBiank/status/1064605335116222464
2018-11-19 19:39:47,ICDefect,,0,0,0,"#Intercity 1176 (V 21:39 van Tilburg) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie http://ht.ly/fSbpS #IC1176",,,#Intercity #fail #IC1176,1064604165417115648,https://twitter.com/ICDefect/status/1064604165417115648
2018-11-19 18:48:38,henkdewinter48,,0,0,0,"• #013geluksplekken #stadsfotograaf #Tilburg #ditistilburg en tag 013geluksplekken. @Leijpark013 https://www.instagram.com/p/BqX17XWn_a7QkjbO1cmgL5dByHnoq-ecHH16cA0/?utm_source=ig_twitter_share&igshid=vgjbre3zz8wy …",,@Leijpark013,#013geluksplekken #stadsfotograaf #Tilburg #ditistilburg,1064591294553628673,https://twitter.com/henkdewinter48/status/1064591294553628673
2018-11-19 18:48:02,henkdewinter48,,0,0,0,"• #013geluksplekken #stadsfotograaf #Tilburg #ditistilburg en tag 013geluksplekken. @Leijpark013 https://www.instagram.com/p/BqX12guHpuIaQKmab_y12srBpsSmuNo_PN-8SQ0/?utm_source=ig_twitter_share&igshid=1sr4bh409l6k7 …",,@Leijpark013,#013geluksplekken #stadsfotograaf #Tilburg #ditistilburg,1064591144603054082,https://twitter.com/henkdewinter48/status/1064591144603054082
2018-11-19 18:47:46,hapevv,,0,0,7,"#Repost nothingbutthieves with get_repost ・・・ :: First show of the UK run tonight yaaaassss Cardiff :: © @hapevv @Poppodium 013 https://www.instagram.com/p/BqX10QVFJb8/?utm_source=ig_twitter_share&igshid=r0s9catilf40 …",,@hapevv @Poppodium,#Repost,1064591078744104960,https://twitter.com/hapevv/status/1064591078744104960
2018-11-19 18:47:29,csstam,,0,0,0,"Best investment of the year, a scooter for Jiro! For those of us who enjoy walking, sometimes a kiddie’s slow pace can be very frustrating ...but a scooter makes everything faster and… https://www.instagram.com/p/BqX1y-IghD0/?utm_source=ig_twitter_share&igshid=109xbjqhy9jlf …",,,,1064591006807584769,https://twitter.com/csstam/status/1064591006807584769
2018-11-19 18:47:14,henkdewinter48,,0,0,0,"• #013geluksplekken #stadsfotograaf #Tilburg #ditistilburg en tag 013geluksplekken. @Leijpark013 https://www.instagram.com/p/BqX1wQynureTKBffLGxoCFyN0Fea43Dpb5-v1c0/?utm_source=ig_twitter_share&igshid=1l3uracdg026u …",,@Leijpark013,#013geluksplekken #stadsfotograaf #Tilburg #ditistilburg,1064590943733587972,https://twitter.com/henkdewinter48/status/1064590943733587972
