date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-05-20 23:24:27,ChrisDommel,Felon0229,0,0,0,"@Felon0229 ik heb ze gewaarschuwd",,@Felon0229,,468895056636940288,https://twitter.com/ChrisDommel/status/468895056636940288
2014-05-20 23:22:10,Stefann79,,0,0,0,"niemand kan slapen",,,,468894480654143490,https://twitter.com/Stefann79/status/468894480654143490
2014-05-20 23:16:05,ChrisDommel,Felon0229,1,0,0,"@Felon0229 ah jij bent ook on Tilburg ?",,@Felon0229,,468892951142465536,https://twitter.com/ChrisDommel/status/468892951142465536
2014-05-20 23:07:31,Cagatayxsazak,,0,0,0,"In bedd '",,,,468890793982582784,https://twitter.com/Cagatayxsazak/status/468890793982582784
2014-05-20 22:58:42,karlijndr,,0,0,0,"Wakker geworden van de regen, onweer en bliksem, niet helemaal mijn ding",,,,468888576844128256,https://twitter.com/karlijndr/status/468888576844128256
2014-05-20 22:57:44,Mikeske076,emil83558284,1,0,0,"@emil83558284 jaaaaaa en ook chagereinig want lach kei lekker te slapen...",,@emil83558284,,468888331963887616,https://twitter.com/Mikeske076/status/468888331963887616
2014-05-20 22:56:25,hetweerinwaspik,,0,0,0,"Tmp: 15.3°C, Wnd: SSE, 2Km/h (ave), 11Km/h (gust), Vocht: 92%, Regen: 3.0mm, Zon: 0.00W/m2, UV: 0, Druk: 1018hPa, rising",,,,468887998965510147,https://twitter.com/hetweerinwaspik/status/468887998965510147
2014-05-20 22:52:03,shugamusic_,,0,1,1,""" @SelectorStix: NP @shuga_turf 'Ride Di Riddim' on RJR London 98.3FM / http://www.radiorjr.com "" big up @selectorstix #equality #music #reggae",,@SelectorStix @shuga_turf @selectorstix,#equality #music #reggae,468886899797815298,https://twitter.com/shugamusic_/status/468886899797815298
2014-05-20 22:51:49,xSVR___,,0,0,0,"Dat slapen laten we maar even zitten voor de komende tijd..",,,,468886842667204608,https://twitter.com/xSVR___/status/468886842667204608
2014-05-20 22:45:22,SevereweatherNL,,0,0,0,"Zojuist prachtige bowecho onderschept met stevig gustfront en pittig onweer! #onweer",,,#onweer,468885221736464386,https://twitter.com/SevereweatherNL/status/468885221736464386
2014-05-20 22:44:11,Steffa_PSG,,0,0,0,"Oei oei 80 mm regen",,,,468884923743756288,https://twitter.com/Steffa_PSG/status/468884923743756288
2014-05-20 22:42:19,Mikeske076,,1,0,0,"Jaa mike is ook weer wakker..",,,,468884451708391425,https://twitter.com/Mikeske076/status/468884451708391425
2014-05-20 22:37:43,Stefann79,,0,0,0,"oke, die muziek die ik aan heb staan kan echt niet meer",,,,468883293388423170,https://twitter.com/Stefann79/status/468883293388423170
2014-05-20 22:23:17,Well_Okay_Than,,0,0,0,"Going to sleep, laatste examens morgen",,,,468879663818088448,https://twitter.com/Well_Okay_Than/status/468879663818088448
2014-05-20 22:17:19,xSVR___,,0,0,0,"Leuke verjaardag gehad. Nu me bedje in",,,,468878161581989891,https://twitter.com/xSVR___/status/468878161581989891
2014-05-20 22:09:49,P2000013,,0,0,0,"(Directe Inzet: A2 5011HN 647 : Griegstraat 647 Tilburg 36613 http://watiserloos.in/melding/8661461/ … #p2000",,,#p2000,468876273855762433,https://twitter.com/P2000013/status/468876273855762433
2014-05-20 22:09:40,Cagatayxsazak,,0,0,0,"Douchen'",,,,468876234643243008,https://twitter.com/Cagatayxsazak/status/468876234643243008
2014-05-20 22:08:21,florus,,0,0,0,"Ai ... nu maar hopen dat mijn prototype internet tuinsproeiers aansturing waterdicht ispic.twitter.com/dxmXsIK4tO",,,,468875902349504512,https://twitter.com/florus/status/468875902349504512
2014-05-20 22:08:08,Awashtwit,henkjansmits,1,0,0,"@henkjansmits @Drijv_Paviljoen @BlauwResearch @rijn Op tijd aanwezig en op tijd weer weg. Leuk om je te ontmoeten. Inspirerende woorden.",,@henkjansmits @Drijv_Paviljoen @BlauwResearch @rijn,,468875849086025729,https://twitter.com/Awashtwit/status/468875849086025729
2014-05-20 22:05:26,Arielle_aat,,0,0,0,"Zo warm en benauwd en ik wil gewoon slapen uugh.",,,,468875168094650368,https://twitter.com/Arielle_aat/status/468875168094650368
2014-05-20 22:03:05,Rickk_013,,0,0,0,"Jarigg #17",,,#17,468874577528225794,https://twitter.com/Rickk_013/status/468874577528225794
2014-05-20 22:02:23,HansHorsten,mugsytweet,0,0,0,"@mugsytweet hahaha das wel een hele grote kop hoor!",,@mugsytweet,,468874404362190848,https://twitter.com/HansHorsten/status/468874404362190848
2014-05-20 22:00:28,Mmmolenmeisje,,0,0,0,"@WonderNikkie @lindavl2709 oh duimduimduim!!!! Keihard duimt toitoitoi",,@WonderNikkie @lindavl2709,,468873919215464449,https://twitter.com/Mmmolenmeisje/status/468873919215464449
2014-05-20 21:58:44,Mmmolenmeisje,,0,0,0,"@74rk vond ik ook al raar ja",,@74rk,,468873483163033601,https://twitter.com/Mmmolenmeisje/status/468873483163033601
2014-05-20 21:58:27,Doinyad,,1,0,0,"Onweer",,,,468873411587244033,https://twitter.com/Doinyad/status/468873411587244033
