date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-01-11 23:59:43,GrazyQuinty,,0,0,1,"sliepen, lekker koese",,,,422155896496869376,https://twitter.com/GrazyQuinty/status/422155896496869376
2014-01-11 23:59:32,P2000013,,0,0,0,"(Directe Inzet: A2 5021LC 111 : BROEKHOVENSEWEG 111 TILBURG 2979 http://watiserloos.in/melding/8121038/ … #p2000",,,#p2000,422155849503875072,https://twitter.com/P2000013/status/422155849503875072
2014-01-11 23:55:05,DaviieWw,senad0416,0,0,0,"“ @senad0416: Nu 2 liter whisky weg drinken @ISAK_DED @DaviieWw @BELAYBOY21”",,@senad0416 @ISAK_DED @DaviieWw @BELAYBOY21,,422154729297555456,https://twitter.com/DaviieWw/status/422154729297555456
2014-01-11 23:54:04,jordy_0416,ArianaGrande,1,0,0,"“ @ArianaGrande: I'm so tired”",,@ArianaGrande,,422154474707505152,https://twitter.com/jordy_0416/status/422154474707505152
2014-01-11 23:53:48,djdalimit,,0,0,0,"Dat gepeupel van die pleps! #ruttelookalikepic.twitter.com/JNFOCqey3z",,,#ruttelookalikepic,422154407116283904,https://twitter.com/djdalimit/status/422154407116283904
2014-01-11 23:51:33,ChrisSibon,PSVTILLIDIE,1,0,0,"@PSVTILLIDIE heb je al wat van de barca fanclub gehoord?",,@PSVTILLIDIE,,422153840767795202,https://twitter.com/ChrisSibon/status/422153840767795202
2014-01-11 23:48:37,xjesavannah,,0,0,1,"Ben je snel vergeten , want een ander heeft me hart al..",,,,422153100955504640,https://twitter.com/xjesavannah/status/422153100955504640
2014-01-11 23:47:35,martijnprinss,,0,0,0,"Liefs uit london.. Op hoop van zegen dan maar.",,,,422152843026792448,https://twitter.com/martijnprinss/status/422152843026792448
2014-01-11 23:44:20,ladycaskett,,0,0,0,"I just literary cried because @ladyantebellum have their best tour jet and they aren't coming here :( but I'm excited for them (:",,@ladyantebellum,,422152022851600385,https://twitter.com/ladycaskett/status/422152022851600385
2014-01-11 23:42:38,KusjeMariit,,0,0,0,"Slapen, bye.",,,,422151596114735104,https://twitter.com/KusjeMariit/status/422151596114735104
2014-01-11 23:42:11,ChrisSibon,TaulantBoyke,2,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE je bent niet wijzer... Tot iemand in je familie die ziekte krijgt... Wat ben jij een miezerig mannetje",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422151482361008128,https://twitter.com/ChrisSibon/status/422151482361008128
2014-01-11 23:41:49,kussmaudd,KimsPrince_,0,0,0,"@DamianDamen HAHAHA nee kim is wel lief",,@DamianDamen,,422151392368033792,https://twitter.com/kussmaudd/status/422151392368033792
2014-01-11 23:41:16,ChrisSibon,xUbahA,2,0,0,"@xUbahA @DutchHazardFan @PSVTILLIDIE ik gooi die gast op de blok... Mensen die met zon ziekte schelden wil ik niks meer mee te maken hebben",,@xUbahA @DutchHazardFan @PSVTILLIDIE,,422151253335232512,https://twitter.com/ChrisSibon/status/422151253335232512
2014-01-11 23:40:17,kussmaudd,,1,1,0,"Ze gaat vreemd @DamianDamen pic.twitter.com/0kbIaS9O2W",,@DamianDamen,,422151004172587008,https://twitter.com/kussmaudd/status/422151004172587008
2014-01-11 23:40:15,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE je weet dat Simeone trainer is en er dus kijk op heeft?",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422150996232798208,https://twitter.com/ChrisSibon/status/422150996232798208
2014-01-11 23:39:36,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE als je met kanker gaat schelden staak ik de discussie... Hoe durf je met die ziekte te schelden!",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422150831933493249,https://twitter.com/ChrisSibon/status/422150831933493249
2014-01-11 23:39:20,IHaveThatBOMBxo,Devante_013,1,0,0,"@Devante_013 hoe?",,@Devante_013,,422150764661063680,https://twitter.com/IHaveThatBOMBxo/status/422150764661063680
2014-01-11 23:39:01,Dirseldirsel,,0,0,0,"Dat gevoel wanneer iemand wordt gepakt in de klas en dat jij er helemaal niks mee te maken hebt",,,,422150685225156608,https://twitter.com/Dirseldirsel/status/422150685225156608
2014-01-11 23:38:49,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE vandaar dat Simeone zei dat het een geweldige wedstrijd was met een terechte uitslag.....",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422150636122423296,https://twitter.com/ChrisSibon/status/422150636122423296
2014-01-11 23:37:54,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE hele basisteam ja?? Volgens mij deed Messi ook niet mee... Ken je feiten....",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422150406899507200,https://twitter.com/ChrisSibon/status/422150406899507200
2014-01-11 23:37:48,walterrtje,MaaarteTwit,0,0,0,"@MaaarteTwit @Mr__Giorgio i know schat.. Maar waar zijn jullie nu dan?",,@MaaarteTwit @Mr__Giorgio,,422150380534128640,https://twitter.com/walterrtje/status/422150380534128640
2014-01-11 23:37:28,kussmaudd,kimmetjevanloon,1,0,0,"@IISUPERKIMMETJE lief ben ik he",,@IISUPERKIMMETJE,,422150296065048576,https://twitter.com/kussmaudd/status/422150296065048576
2014-01-11 23:37:19,013ALLADAY,,1,0,0,"Rihanna is echt illu #tattoo #rechterpols #omgekeerde #kruis #killillu",,,#tattoo #rechterpols #omgekeerde #kruis #killillu,422150259851407360,https://twitter.com/013ALLADAY/status/422150259851407360
2014-01-11 23:37:02,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE 100%?? Jij bent echt niet serieus te nemen... Beide clubs hebben geen 100% kans gehad... Dus lul niet",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422150185704513536,https://twitter.com/ChrisSibon/status/422150185704513536
2014-01-11 23:36:45,jordy_0416,,0,0,0,"Take your distance please",,,,422150117131833344,https://twitter.com/jordy_0416/status/422150117131833344
2014-01-11 23:35:55,Anoukoisterwijk,,0,0,0,"Slapen #gone",,,#gone,422149905923452928,https://twitter.com/Anoukoisterwijk/status/422149905923452928
2014-01-11 23:35:54,Stefann79,,0,0,0,"slapen",,,,422149900948996096,https://twitter.com/Stefann79/status/422149900948996096
2014-01-11 23:35:35,kleinejonghee,,0,0,0,""" @FootbalIVines: Backflip penalty shot https://vine.co/v/h9lJHujObjP "" @DanivanEs1",,@FootbalIVines @DanivanEs1,,422149821081075712,https://twitter.com/kleinejonghee/status/422149821081075712
2014-01-11 23:35:05,013ALLADAY,,0,0,0,"#tweetoff #new #day #is #coming #thanks #to #allah",,,#tweetoff #new #day #is #coming #thanks #to #allah,422149696787066880,https://twitter.com/013ALLADAY/status/422149696787066880
2014-01-11 23:34:34,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE op basis waarvan precies? Barca had 69% balbezit en 7 schoten op doel tegen 3 van atletico",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422149566319042561,https://twitter.com/ChrisSibon/status/422149566319042561
2014-01-11 23:33:36,013ALLADAY,,0,2,0,"Een meid of boy waar je vn houd is genoeg, waarom moetten meerdere boys en meids naar een ander gaan als ze een vriend hebbe?",,,,422149323598856192,https://twitter.com/013ALLADAY/status/422149323598856192
2014-01-11 23:32:14,laurensvviersen,,0,0,0,"And hope dissapears after some thinking",,,,422148978265059328,https://twitter.com/laurensvviersen/status/422148978265059328
2014-01-11 23:31:45,walterrtje,,1,0,0,"Waar zijn @MaaarteTwit, @Mr__Giorgio en Thijs nou?",,@MaaarteTwit @Mr__Giorgio,,422148858828046337,https://twitter.com/walterrtje/status/422148858828046337
2014-01-11 23:31:35,013ALLADAY,,1,0,0,"Net ff fxcking lang met me alles gebeld, nou pyama broekje aan en slapen #goodnight",,,#goodnight,422148815429574656,https://twitter.com/013ALLADAY/status/422148815429574656
2014-01-11 23:30:49,timvh18,amozingloeshiix,1,0,0,"@amozingloeshiix ??",,@amozingloeshiix,,422148624249028608,https://twitter.com/timvh18/status/422148624249028608
2014-01-11 23:30:31,ChrisSibon,TaulantBoyke,2,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE altijd in de schaduw? Cristina denkt daar anders over :) http://youtu.be/UWFD5ZjdrkA",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422148547744890881,https://twitter.com/ChrisSibon/status/422148547744890881
2014-01-11 23:29:48,locohotcocco,,0,0,0,"The moment in greys anatomy where 3 adult women doctors watch a teenage sixpack walk by.",,,,422148367557595137,https://twitter.com/locohotcocco/status/422148367557595137
2014-01-11 23:28:10,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE waarom kom je dan met dat prijzen argument aan als je er niet op geilt?",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422147956922646528,https://twitter.com/ChrisSibon/status/422147956922646528
2014-01-11 23:27:37,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @PSVTILLIDIE @xUbahA ja en wie staat in 2014 bovenaan? Precies!",,@DutchHazardFan @PSVTILLIDIE @xUbahA,,422147817046818816,https://twitter.com/ChrisSibon/status/422147817046818816
2014-01-11 23:27:09,karlijndr,,0,1,1,"slapen, was een leuk dagje met lieve @Ricksonnema, ik hou van je schatje x",,@Ricksonnema,,422147700449374208,https://twitter.com/karlijndr/status/422147700449374208
2014-01-11 23:26:20,ChrisSibon,TaulantBoyke,2,0,0,"@DutchHazardFan @xUbahA @PSVTILLIDIE en dan noem jij hem Glory hunter??? Jij geilt op prijzen.... Wie is nu de gloryhunter??",,@DutchHazardFan @xUbahA @PSVTILLIDIE,,422147495717007360,https://twitter.com/ChrisSibon/status/422147495717007360
2014-01-11 23:25:11,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @PSVTILLIDIE @xUbahA en voor jou info, bij de 2-6 3 jaar terug deden ze het ook....",,@DutchHazardFan @PSVTILLIDIE @xUbahA,,422147205110456321,https://twitter.com/ChrisSibon/status/422147205110456321
2014-01-11 23:24:45,IHaveThatBOMBxo,LuukLuuk25,1,0,0,"@LuukLuuk25pic.twitter.com/pmOPtuV06a",,@LuukLuuk25pic,,422147094456303616,https://twitter.com/IHaveThatBOMBxo/status/422147094456303616
2014-01-11 23:24:27,IHaveThatBOMBxo,LuukLuuk25,0,0,0,"@LuukLuuk25 door dit en zo gaat het al een half jaar mensen blijven die tweet retweten van een ander en dat komt bij mij in me tijdlijn",,@LuukLuuk25,,422147019608961024,https://twitter.com/IHaveThatBOMBxo/status/422147019608961024
2014-01-11 23:24:01,mocro_boy013,,0,0,0,"Over welke filmpje heeft iedereen het over ?",,,,422146912767467520,https://twitter.com/mocro_boy013/status/422146912767467520
2014-01-11 23:23:59,ChrisSibon,TaulantBoyke,1,0,0,"@DutchHazardFan @PSVTILLIDIE @xUbahA uhm ze klapten wel degelijk voor barca, want na afloop was dat applaus er weer",,@DutchHazardFan @PSVTILLIDIE @xUbahA,,422146901740650496,https://twitter.com/ChrisSibon/status/422146901740650496
2014-01-11 23:22:17,kussmaudd,,1,1,0,"Kims ma koopt me om met sigaretten pic.twitter.com/uROc7GJYA6",,,,422146475716792320,https://twitter.com/kussmaudd/status/422146475716792320
